,inkml,img,lg,symlg
7305,/train/INKML/CROHME2019_train/formulaire005-equation009.inkml,/train/IMG_rendering/formulaire005-equation009.png,/train/LG/CROHME2019_train/formulaire005-equation009.lg,/train/SymLG/CROHME2019_train/formulaire005-equation009.lg
7306,/train/INKML/CROHME2019_train/formulaire005-equation010.inkml,/train/IMG_rendering/formulaire005-equation010.png,/train/LG/CROHME2019_train/formulaire005-equation010.lg,/train/SymLG/CROHME2019_train/formulaire005-equation010.lg
7307,/train/INKML/CROHME2019_train/formulaire005-equation012.inkml,/train/IMG_rendering/formulaire005-equation012.png,/train/LG/CROHME2019_train/formulaire005-equation012.lg,/train/SymLG/CROHME2019_train/formulaire005-equation012.lg
7308,/train/INKML/CROHME2019_train/formulaire005-equation014.inkml,/train/IMG_rendering/formulaire005-equation014.png,/train/LG/CROHME2019_train/formulaire005-equation014.lg,/train/SymLG/CROHME2019_train/formulaire005-equation014.lg
7309,/train/INKML/CROHME2019_train/formulaire005-equation016.inkml,/train/IMG_rendering/formulaire005-equation016.png,/train/LG/CROHME2019_train/formulaire005-equation016.lg,/train/SymLG/CROHME2019_train/formulaire005-equation016.lg
7310,/train/INKML/CROHME2019_train/formulaire005-equation017.inkml,/train/IMG_rendering/formulaire005-equation017.png,/train/LG/CROHME2019_train/formulaire005-equation017.lg,/train/SymLG/CROHME2019_train/formulaire005-equation017.lg
7311,/train/INKML/CROHME2019_train/formulaire005-equation018.inkml,/train/IMG_rendering/formulaire005-equation018.png,/train/LG/CROHME2019_train/formulaire005-equation018.lg,/train/SymLG/CROHME2019_train/formulaire005-equation018.lg
7312,/train/INKML/CROHME2019_train/formulaire005-equation019.inkml,/train/IMG_rendering/formulaire005-equation019.png,/train/LG/CROHME2019_train/formulaire005-equation019.lg,/train/SymLG/CROHME2019_train/formulaire005-equation019.lg
7313,/train/INKML/CROHME2019_train/formulaire005-equation020.inkml,/train/IMG_rendering/formulaire005-equation020.png,/train/LG/CROHME2019_train/formulaire005-equation020.lg,/train/SymLG/CROHME2019_train/formulaire005-equation020.lg
7314,/train/INKML/CROHME2019_train/formulaire005-equation021.inkml,/train/IMG_rendering/formulaire005-equation021.png,/train/LG/CROHME2019_train/formulaire005-equation021.lg,/train/SymLG/CROHME2019_train/formulaire005-equation021.lg
7315,/train/INKML/CROHME2019_train/formulaire005-equation024.inkml,/train/IMG_rendering/formulaire005-equation024.png,/train/LG/CROHME2019_train/formulaire005-equation024.lg,/train/SymLG/CROHME2019_train/formulaire005-equation024.lg
7316,/train/INKML/CROHME2019_train/formulaire005-equation026.inkml,/train/IMG_rendering/formulaire005-equation026.png,/train/LG/CROHME2019_train/formulaire005-equation026.lg,/train/SymLG/CROHME2019_train/formulaire005-equation026.lg
7317,/train/INKML/CROHME2019_train/formulaire005-equation027.inkml,/train/IMG_rendering/formulaire005-equation027.png,/train/LG/CROHME2019_train/formulaire005-equation027.lg,/train/SymLG/CROHME2019_train/formulaire005-equation027.lg
7318,/train/INKML/CROHME2019_train/formulaire005-equation028.inkml,/train/IMG_rendering/formulaire005-equation028.png,/train/LG/CROHME2019_train/formulaire005-equation028.lg,/train/SymLG/CROHME2019_train/formulaire005-equation028.lg
7319,/train/INKML/CROHME2019_train/formulaire005-equation030.inkml,/train/IMG_rendering/formulaire005-equation030.png,/train/LG/CROHME2019_train/formulaire005-equation030.lg,/train/SymLG/CROHME2019_train/formulaire005-equation030.lg
7320,/train/INKML/CROHME2019_train/formulaire005-equation031.inkml,/train/IMG_rendering/formulaire005-equation031.png,/train/LG/CROHME2019_train/formulaire005-equation031.lg,/train/SymLG/CROHME2019_train/formulaire005-equation031.lg
7321,/train/INKML/CROHME2019_train/formulaire005-equation033.inkml,/train/IMG_rendering/formulaire005-equation033.png,/train/LG/CROHME2019_train/formulaire005-equation033.lg,/train/SymLG/CROHME2019_train/formulaire005-equation033.lg
7322,/train/INKML/CROHME2019_train/formulaire005-equation034.inkml,/train/IMG_rendering/formulaire005-equation034.png,/train/LG/CROHME2019_train/formulaire005-equation034.lg,/train/SymLG/CROHME2019_train/formulaire005-equation034.lg
7323,/train/INKML/CROHME2019_train/formulaire005-equation035.inkml,/train/IMG_rendering/formulaire005-equation035.png,/train/LG/CROHME2019_train/formulaire005-equation035.lg,/train/SymLG/CROHME2019_train/formulaire005-equation035.lg
7324,/train/INKML/CROHME2019_train/formulaire005-equation037.inkml,/train/IMG_rendering/formulaire005-equation037.png,/train/LG/CROHME2019_train/formulaire005-equation037.lg,/train/SymLG/CROHME2019_train/formulaire005-equation037.lg
7325,/train/INKML/CROHME2019_train/formulaire005-equation038.inkml,/train/IMG_rendering/formulaire005-equation038.png,/train/LG/CROHME2019_train/formulaire005-equation038.lg,/train/SymLG/CROHME2019_train/formulaire005-equation038.lg
7326,/train/INKML/CROHME2019_train/formulaire005-equation041.inkml,/train/IMG_rendering/formulaire005-equation041.png,/train/LG/CROHME2019_train/formulaire005-equation041.lg,/train/SymLG/CROHME2019_train/formulaire005-equation041.lg
7327,/train/INKML/CROHME2019_train/formulaire005-equation042.inkml,/train/IMG_rendering/formulaire005-equation042.png,/train/LG/CROHME2019_train/formulaire005-equation042.lg,/train/SymLG/CROHME2019_train/formulaire005-equation042.lg
7328,/train/INKML/CROHME2019_train/formulaire005-equation043.inkml,/train/IMG_rendering/formulaire005-equation043.png,/train/LG/CROHME2019_train/formulaire005-equation043.lg,/train/SymLG/CROHME2019_train/formulaire005-equation043.lg
7329,/train/INKML/CROHME2019_train/formulaire005-equation044.inkml,/train/IMG_rendering/formulaire005-equation044.png,/train/LG/CROHME2019_train/formulaire005-equation044.lg,/train/SymLG/CROHME2019_train/formulaire005-equation044.lg
7330,/train/INKML/CROHME2019_train/formulaire005-equation045.inkml,/train/IMG_rendering/formulaire005-equation045.png,/train/LG/CROHME2019_train/formulaire005-equation045.lg,/train/SymLG/CROHME2019_train/formulaire005-equation045.lg
7331,/train/INKML/CROHME2019_train/formulaire005-equation046.inkml,/train/IMG_rendering/formulaire005-equation046.png,/train/LG/CROHME2019_train/formulaire005-equation046.lg,/train/SymLG/CROHME2019_train/formulaire005-equation046.lg
7332,/train/INKML/CROHME2019_train/formulaire005-equation047.inkml,/train/IMG_rendering/formulaire005-equation047.png,/train/LG/CROHME2019_train/formulaire005-equation047.lg,/train/SymLG/CROHME2019_train/formulaire005-equation047.lg
7333,/train/INKML/CROHME2019_train/formulaire005-equation048.inkml,/train/IMG_rendering/formulaire005-equation048.png,/train/LG/CROHME2019_train/formulaire005-equation048.lg,/train/SymLG/CROHME2019_train/formulaire005-equation048.lg
7334,/train/INKML/CROHME2019_train/formulaire005-equation049.inkml,/train/IMG_rendering/formulaire005-equation049.png,/train/LG/CROHME2019_train/formulaire005-equation049.lg,/train/SymLG/CROHME2019_train/formulaire005-equation049.lg
7335,/train/INKML/CROHME2019_train/formulaire005-equation051.inkml,/train/IMG_rendering/formulaire005-equation051.png,/train/LG/CROHME2019_train/formulaire005-equation051.lg,/train/SymLG/CROHME2019_train/formulaire005-equation051.lg
7336,/train/INKML/CROHME2019_train/formulaire005-equation052.inkml,/train/IMG_rendering/formulaire005-equation052.png,/train/LG/CROHME2019_train/formulaire005-equation052.lg,/train/SymLG/CROHME2019_train/formulaire005-equation052.lg
7337,/train/INKML/CROHME2019_train/formulaire005-equation053.inkml,/train/IMG_rendering/formulaire005-equation053.png,/train/LG/CROHME2019_train/formulaire005-equation053.lg,/train/SymLG/CROHME2019_train/formulaire005-equation053.lg
7338,/train/INKML/CROHME2019_train/formulaire005-equation054.inkml,/train/IMG_rendering/formulaire005-equation054.png,/train/LG/CROHME2019_train/formulaire005-equation054.lg,/train/SymLG/CROHME2019_train/formulaire005-equation054.lg
7339,/train/INKML/CROHME2019_train/formulaire005-equation055.inkml,/train/IMG_rendering/formulaire005-equation055.png,/train/LG/CROHME2019_train/formulaire005-equation055.lg,/train/SymLG/CROHME2019_train/formulaire005-equation055.lg
7340,/train/INKML/CROHME2019_train/formulaire005-equation056.inkml,/train/IMG_rendering/formulaire005-equation056.png,/train/LG/CROHME2019_train/formulaire005-equation056.lg,/train/SymLG/CROHME2019_train/formulaire005-equation056.lg
7341,/train/INKML/CROHME2019_train/formulaire005-equation057.inkml,/train/IMG_rendering/formulaire005-equation057.png,/train/LG/CROHME2019_train/formulaire005-equation057.lg,/train/SymLG/CROHME2019_train/formulaire005-equation057.lg
7342,/train/INKML/CROHME2019_train/formulaire005-equation059.inkml,/train/IMG_rendering/formulaire005-equation059.png,/train/LG/CROHME2019_train/formulaire005-equation059.lg,/train/SymLG/CROHME2019_train/formulaire005-equation059.lg
7343,/train/INKML/CROHME2019_train/formulaire005-equation060.inkml,/train/IMG_rendering/formulaire005-equation060.png,/train/LG/CROHME2019_train/formulaire005-equation060.lg,/train/SymLG/CROHME2019_train/formulaire005-equation060.lg
7344,/train/INKML/CROHME2019_train/formulaire005-equation061.inkml,/train/IMG_rendering/formulaire005-equation061.png,/train/LG/CROHME2019_train/formulaire005-equation061.lg,/train/SymLG/CROHME2019_train/formulaire005-equation061.lg
7345,/train/INKML/CROHME2019_train/formulaire005-equation062.inkml,/train/IMG_rendering/formulaire005-equation062.png,/train/LG/CROHME2019_train/formulaire005-equation062.lg,/train/SymLG/CROHME2019_train/formulaire005-equation062.lg
7346,/train/INKML/CROHME2019_train/formulaire005-equation063.inkml,/train/IMG_rendering/formulaire005-equation063.png,/train/LG/CROHME2019_train/formulaire005-equation063.lg,/train/SymLG/CROHME2019_train/formulaire005-equation063.lg
7347,/train/INKML/CROHME2019_train/formulaire005-equation064.inkml,/train/IMG_rendering/formulaire005-equation064.png,/train/LG/CROHME2019_train/formulaire005-equation064.lg,/train/SymLG/CROHME2019_train/formulaire005-equation064.lg
7348,/train/INKML/CROHME2019_train/formulaire005-equation065.inkml,/train/IMG_rendering/formulaire005-equation065.png,/train/LG/CROHME2019_train/formulaire005-equation065.lg,/train/SymLG/CROHME2019_train/formulaire005-equation065.lg
7349,/train/INKML/CROHME2019_train/formulaire005-equation066.inkml,/train/IMG_rendering/formulaire005-equation066.png,/train/LG/CROHME2019_train/formulaire005-equation066.lg,/train/SymLG/CROHME2019_train/formulaire005-equation066.lg
7350,/train/INKML/CROHME2019_train/formulaire005-equation067.inkml,/train/IMG_rendering/formulaire005-equation067.png,/train/LG/CROHME2019_train/formulaire005-equation067.lg,/train/SymLG/CROHME2019_train/formulaire005-equation067.lg
7351,/train/INKML/CROHME2019_train/formulaire005-equation068.inkml,/train/IMG_rendering/formulaire005-equation068.png,/train/LG/CROHME2019_train/formulaire005-equation068.lg,/train/SymLG/CROHME2019_train/formulaire005-equation068.lg
7352,/train/INKML/CROHME2019_train/formulaire005-equation070.inkml,/train/IMG_rendering/formulaire005-equation070.png,/train/LG/CROHME2019_train/formulaire005-equation070.lg,/train/SymLG/CROHME2019_train/formulaire005-equation070.lg
7353,/train/INKML/CROHME2019_train/formulaire005-equation071.inkml,/train/IMG_rendering/formulaire005-equation071.png,/train/LG/CROHME2019_train/formulaire005-equation071.lg,/train/SymLG/CROHME2019_train/formulaire005-equation071.lg
7354,/train/INKML/CROHME2019_train/formulaire005-equation073.inkml,/train/IMG_rendering/formulaire005-equation073.png,/train/LG/CROHME2019_train/formulaire005-equation073.lg,/train/SymLG/CROHME2019_train/formulaire005-equation073.lg
7355,/train/INKML/CROHME2019_train/formulaire005-equation074.inkml,/train/IMG_rendering/formulaire005-equation074.png,/train/LG/CROHME2019_train/formulaire005-equation074.lg,/train/SymLG/CROHME2019_train/formulaire005-equation074.lg
7356,/train/INKML/CROHME2019_train/formulaire006-equation000.inkml,/train/IMG_rendering/formulaire006-equation000.png,/train/LG/CROHME2019_train/formulaire006-equation000.lg,/train/SymLG/CROHME2019_train/formulaire006-equation000.lg
7357,/train/INKML/CROHME2019_train/formulaire006-equation001.inkml,/train/IMG_rendering/formulaire006-equation001.png,/train/LG/CROHME2019_train/formulaire006-equation001.lg,/train/SymLG/CROHME2019_train/formulaire006-equation001.lg
7358,/train/INKML/CROHME2019_train/formulaire006-equation002.inkml,/train/IMG_rendering/formulaire006-equation002.png,/train/LG/CROHME2019_train/formulaire006-equation002.lg,/train/SymLG/CROHME2019_train/formulaire006-equation002.lg
7359,/train/INKML/CROHME2019_train/formulaire006-equation003.inkml,/train/IMG_rendering/formulaire006-equation003.png,/train/LG/CROHME2019_train/formulaire006-equation003.lg,/train/SymLG/CROHME2019_train/formulaire006-equation003.lg
7360,/train/INKML/CROHME2019_train/formulaire006-equation004.inkml,/train/IMG_rendering/formulaire006-equation004.png,/train/LG/CROHME2019_train/formulaire006-equation004.lg,/train/SymLG/CROHME2019_train/formulaire006-equation004.lg
7361,/train/INKML/CROHME2019_train/formulaire006-equation005.inkml,/train/IMG_rendering/formulaire006-equation005.png,/train/LG/CROHME2019_train/formulaire006-equation005.lg,/train/SymLG/CROHME2019_train/formulaire006-equation005.lg
7362,/train/INKML/CROHME2019_train/formulaire006-equation006.inkml,/train/IMG_rendering/formulaire006-equation006.png,/train/LG/CROHME2019_train/formulaire006-equation006.lg,/train/SymLG/CROHME2019_train/formulaire006-equation006.lg
7363,/train/INKML/CROHME2019_train/formulaire006-equation007.inkml,/train/IMG_rendering/formulaire006-equation007.png,/train/LG/CROHME2019_train/formulaire006-equation007.lg,/train/SymLG/CROHME2019_train/formulaire006-equation007.lg
7364,/train/INKML/CROHME2019_train/formulaire006-equation008.inkml,/train/IMG_rendering/formulaire006-equation008.png,/train/LG/CROHME2019_train/formulaire006-equation008.lg,/train/SymLG/CROHME2019_train/formulaire006-equation008.lg
7365,/train/INKML/CROHME2019_train/formulaire006-equation012.inkml,/train/IMG_rendering/formulaire006-equation012.png,/train/LG/CROHME2019_train/formulaire006-equation012.lg,/train/SymLG/CROHME2019_train/formulaire006-equation012.lg
7366,/train/INKML/CROHME2019_train/formulaire006-equation013.inkml,/train/IMG_rendering/formulaire006-equation013.png,/train/LG/CROHME2019_train/formulaire006-equation013.lg,/train/SymLG/CROHME2019_train/formulaire006-equation013.lg
7367,/train/INKML/CROHME2019_train/formulaire006-equation014.inkml,/train/IMG_rendering/formulaire006-equation014.png,/train/LG/CROHME2019_train/formulaire006-equation014.lg,/train/SymLG/CROHME2019_train/formulaire006-equation014.lg
7368,/train/INKML/CROHME2019_train/formulaire006-equation015.inkml,/train/IMG_rendering/formulaire006-equation015.png,/train/LG/CROHME2019_train/formulaire006-equation015.lg,/train/SymLG/CROHME2019_train/formulaire006-equation015.lg
7369,/train/INKML/CROHME2019_train/formulaire006-equation016.inkml,/train/IMG_rendering/formulaire006-equation016.png,/train/LG/CROHME2019_train/formulaire006-equation016.lg,/train/SymLG/CROHME2019_train/formulaire006-equation016.lg
7370,/train/INKML/CROHME2019_train/formulaire006-equation017.inkml,/train/IMG_rendering/formulaire006-equation017.png,/train/LG/CROHME2019_train/formulaire006-equation017.lg,/train/SymLG/CROHME2019_train/formulaire006-equation017.lg
7371,/train/INKML/CROHME2019_train/formulaire006-equation018.inkml,/train/IMG_rendering/formulaire006-equation018.png,/train/LG/CROHME2019_train/formulaire006-equation018.lg,/train/SymLG/CROHME2019_train/formulaire006-equation018.lg
7372,/train/INKML/CROHME2019_train/formulaire006-equation019.inkml,/train/IMG_rendering/formulaire006-equation019.png,/train/LG/CROHME2019_train/formulaire006-equation019.lg,/train/SymLG/CROHME2019_train/formulaire006-equation019.lg
7373,/train/INKML/CROHME2019_train/formulaire006-equation020.inkml,/train/IMG_rendering/formulaire006-equation020.png,/train/LG/CROHME2019_train/formulaire006-equation020.lg,/train/SymLG/CROHME2019_train/formulaire006-equation020.lg
7374,/train/INKML/CROHME2019_train/formulaire006-equation021.inkml,/train/IMG_rendering/formulaire006-equation021.png,/train/LG/CROHME2019_train/formulaire006-equation021.lg,/train/SymLG/CROHME2019_train/formulaire006-equation021.lg
7375,/train/INKML/CROHME2019_train/formulaire006-equation022.inkml,/train/IMG_rendering/formulaire006-equation022.png,/train/LG/CROHME2019_train/formulaire006-equation022.lg,/train/SymLG/CROHME2019_train/formulaire006-equation022.lg
7376,/train/INKML/CROHME2019_train/formulaire006-equation023.inkml,/train/IMG_rendering/formulaire006-equation023.png,/train/LG/CROHME2019_train/formulaire006-equation023.lg,/train/SymLG/CROHME2019_train/formulaire006-equation023.lg
7377,/train/INKML/CROHME2019_train/formulaire006-equation024.inkml,/train/IMG_rendering/formulaire006-equation024.png,/train/LG/CROHME2019_train/formulaire006-equation024.lg,/train/SymLG/CROHME2019_train/formulaire006-equation024.lg
7378,/train/INKML/CROHME2019_train/formulaire006-equation025.inkml,/train/IMG_rendering/formulaire006-equation025.png,/train/LG/CROHME2019_train/formulaire006-equation025.lg,/train/SymLG/CROHME2019_train/formulaire006-equation025.lg
7379,/train/INKML/CROHME2019_train/formulaire006-equation026.inkml,/train/IMG_rendering/formulaire006-equation026.png,/train/LG/CROHME2019_train/formulaire006-equation026.lg,/train/SymLG/CROHME2019_train/formulaire006-equation026.lg
7380,/train/INKML/CROHME2019_train/formulaire006-equation027.inkml,/train/IMG_rendering/formulaire006-equation027.png,/train/LG/CROHME2019_train/formulaire006-equation027.lg,/train/SymLG/CROHME2019_train/formulaire006-equation027.lg
7381,/train/INKML/CROHME2019_train/formulaire006-equation028.inkml,/train/IMG_rendering/formulaire006-equation028.png,/train/LG/CROHME2019_train/formulaire006-equation028.lg,/train/SymLG/CROHME2019_train/formulaire006-equation028.lg
7382,/train/INKML/CROHME2019_train/formulaire006-equation029.inkml,/train/IMG_rendering/formulaire006-equation029.png,/train/LG/CROHME2019_train/formulaire006-equation029.lg,/train/SymLG/CROHME2019_train/formulaire006-equation029.lg
7383,/train/INKML/CROHME2019_train/formulaire006-equation031.inkml,/train/IMG_rendering/formulaire006-equation031.png,/train/LG/CROHME2019_train/formulaire006-equation031.lg,/train/SymLG/CROHME2019_train/formulaire006-equation031.lg
7384,/train/INKML/CROHME2019_train/formulaire006-equation032.inkml,/train/IMG_rendering/formulaire006-equation032.png,/train/LG/CROHME2019_train/formulaire006-equation032.lg,/train/SymLG/CROHME2019_train/formulaire006-equation032.lg
7385,/train/INKML/CROHME2019_train/formulaire006-equation033.inkml,/train/IMG_rendering/formulaire006-equation033.png,/train/LG/CROHME2019_train/formulaire006-equation033.lg,/train/SymLG/CROHME2019_train/formulaire006-equation033.lg
7386,/train/INKML/CROHME2019_train/formulaire006-equation034.inkml,/train/IMG_rendering/formulaire006-equation034.png,/train/LG/CROHME2019_train/formulaire006-equation034.lg,/train/SymLG/CROHME2019_train/formulaire006-equation034.lg
7387,/train/INKML/CROHME2019_train/formulaire006-equation035.inkml,/train/IMG_rendering/formulaire006-equation035.png,/train/LG/CROHME2019_train/formulaire006-equation035.lg,/train/SymLG/CROHME2019_train/formulaire006-equation035.lg
7388,/train/INKML/CROHME2019_train/formulaire006-equation036.inkml,/train/IMG_rendering/formulaire006-equation036.png,/train/LG/CROHME2019_train/formulaire006-equation036.lg,/train/SymLG/CROHME2019_train/formulaire006-equation036.lg
7389,/train/INKML/CROHME2019_train/formulaire006-equation037.inkml,/train/IMG_rendering/formulaire006-equation037.png,/train/LG/CROHME2019_train/formulaire006-equation037.lg,/train/SymLG/CROHME2019_train/formulaire006-equation037.lg
7390,/train/INKML/CROHME2019_train/formulaire006-equation039.inkml,/train/IMG_rendering/formulaire006-equation039.png,/train/LG/CROHME2019_train/formulaire006-equation039.lg,/train/SymLG/CROHME2019_train/formulaire006-equation039.lg
7391,/train/INKML/CROHME2019_train/formulaire006-equation040.inkml,/train/IMG_rendering/formulaire006-equation040.png,/train/LG/CROHME2019_train/formulaire006-equation040.lg,/train/SymLG/CROHME2019_train/formulaire006-equation040.lg
7392,/train/INKML/CROHME2019_train/formulaire006-equation041.inkml,/train/IMG_rendering/formulaire006-equation041.png,/train/LG/CROHME2019_train/formulaire006-equation041.lg,/train/SymLG/CROHME2019_train/formulaire006-equation041.lg
7393,/train/INKML/CROHME2019_train/formulaire006-equation043.inkml,/train/IMG_rendering/formulaire006-equation043.png,/train/LG/CROHME2019_train/formulaire006-equation043.lg,/train/SymLG/CROHME2019_train/formulaire006-equation043.lg
7394,/train/INKML/CROHME2019_train/formulaire006-equation044.inkml,/train/IMG_rendering/formulaire006-equation044.png,/train/LG/CROHME2019_train/formulaire006-equation044.lg,/train/SymLG/CROHME2019_train/formulaire006-equation044.lg
7395,/train/INKML/CROHME2019_train/formulaire006-equation045.inkml,/train/IMG_rendering/formulaire006-equation045.png,/train/LG/CROHME2019_train/formulaire006-equation045.lg,/train/SymLG/CROHME2019_train/formulaire006-equation045.lg
7396,/train/INKML/CROHME2019_train/formulaire006-equation046.inkml,/train/IMG_rendering/formulaire006-equation046.png,/train/LG/CROHME2019_train/formulaire006-equation046.lg,/train/SymLG/CROHME2019_train/formulaire006-equation046.lg
7397,/train/INKML/CROHME2019_train/formulaire006-equation048.inkml,/train/IMG_rendering/formulaire006-equation048.png,/train/LG/CROHME2019_train/formulaire006-equation048.lg,/train/SymLG/CROHME2019_train/formulaire006-equation048.lg
7398,/train/INKML/CROHME2019_train/formulaire006-equation049.inkml,/train/IMG_rendering/formulaire006-equation049.png,/train/LG/CROHME2019_train/formulaire006-equation049.lg,/train/SymLG/CROHME2019_train/formulaire006-equation049.lg
7399,/train/INKML/CROHME2019_train/formulaire006-equation050.inkml,/train/IMG_rendering/formulaire006-equation050.png,/train/LG/CROHME2019_train/formulaire006-equation050.lg,/train/SymLG/CROHME2019_train/formulaire006-equation050.lg
7400,/train/INKML/CROHME2019_train/formulaire006-equation051.inkml,/train/IMG_rendering/formulaire006-equation051.png,/train/LG/CROHME2019_train/formulaire006-equation051.lg,/train/SymLG/CROHME2019_train/formulaire006-equation051.lg
7401,/train/INKML/CROHME2019_train/formulaire006-equation052.inkml,/train/IMG_rendering/formulaire006-equation052.png,/train/LG/CROHME2019_train/formulaire006-equation052.lg,/train/SymLG/CROHME2019_train/formulaire006-equation052.lg
7402,/train/INKML/CROHME2019_train/formulaire006-equation053.inkml,/train/IMG_rendering/formulaire006-equation053.png,/train/LG/CROHME2019_train/formulaire006-equation053.lg,/train/SymLG/CROHME2019_train/formulaire006-equation053.lg
7403,/train/INKML/CROHME2019_train/formulaire006-equation054.inkml,/train/IMG_rendering/formulaire006-equation054.png,/train/LG/CROHME2019_train/formulaire006-equation054.lg,/train/SymLG/CROHME2019_train/formulaire006-equation054.lg
7404,/train/INKML/CROHME2019_train/formulaire006-equation055.inkml,/train/IMG_rendering/formulaire006-equation055.png,/train/LG/CROHME2019_train/formulaire006-equation055.lg,/train/SymLG/CROHME2019_train/formulaire006-equation055.lg
7405,/train/INKML/CROHME2019_train/formulaire006-equation056.inkml,/train/IMG_rendering/formulaire006-equation056.png,/train/LG/CROHME2019_train/formulaire006-equation056.lg,/train/SymLG/CROHME2019_train/formulaire006-equation056.lg
7406,/train/INKML/CROHME2019_train/formulaire006-equation057.inkml,/train/IMG_rendering/formulaire006-equation057.png,/train/LG/CROHME2019_train/formulaire006-equation057.lg,/train/SymLG/CROHME2019_train/formulaire006-equation057.lg
7407,/train/INKML/CROHME2019_train/formulaire006-equation058.inkml,/train/IMG_rendering/formulaire006-equation058.png,/train/LG/CROHME2019_train/formulaire006-equation058.lg,/train/SymLG/CROHME2019_train/formulaire006-equation058.lg
7408,/train/INKML/CROHME2019_train/formulaire006-equation059.inkml,/train/IMG_rendering/formulaire006-equation059.png,/train/LG/CROHME2019_train/formulaire006-equation059.lg,/train/SymLG/CROHME2019_train/formulaire006-equation059.lg
7409,/train/INKML/CROHME2019_train/formulaire006-equation060.inkml,/train/IMG_rendering/formulaire006-equation060.png,/train/LG/CROHME2019_train/formulaire006-equation060.lg,/train/SymLG/CROHME2019_train/formulaire006-equation060.lg
7410,/train/INKML/CROHME2019_train/formulaire006-equation061.inkml,/train/IMG_rendering/formulaire006-equation061.png,/train/LG/CROHME2019_train/formulaire006-equation061.lg,/train/SymLG/CROHME2019_train/formulaire006-equation061.lg
7411,/train/INKML/CROHME2019_train/formulaire006-equation062.inkml,/train/IMG_rendering/formulaire006-equation062.png,/train/LG/CROHME2019_train/formulaire006-equation062.lg,/train/SymLG/CROHME2019_train/formulaire006-equation062.lg
7412,/train/INKML/CROHME2019_train/formulaire006-equation063.inkml,/train/IMG_rendering/formulaire006-equation063.png,/train/LG/CROHME2019_train/formulaire006-equation063.lg,/train/SymLG/CROHME2019_train/formulaire006-equation063.lg
7413,/train/INKML/CROHME2019_train/formulaire006-equation064.inkml,/train/IMG_rendering/formulaire006-equation064.png,/train/LG/CROHME2019_train/formulaire006-equation064.lg,/train/SymLG/CROHME2019_train/formulaire006-equation064.lg
7414,/train/INKML/CROHME2019_train/formulaire006-equation066.inkml,/train/IMG_rendering/formulaire006-equation066.png,/train/LG/CROHME2019_train/formulaire006-equation066.lg,/train/SymLG/CROHME2019_train/formulaire006-equation066.lg
7415,/train/INKML/CROHME2019_train/formulaire006-equation068.inkml,/train/IMG_rendering/formulaire006-equation068.png,/train/LG/CROHME2019_train/formulaire006-equation068.lg,/train/SymLG/CROHME2019_train/formulaire006-equation068.lg
7416,/train/INKML/CROHME2019_train/formulaire006-equation069.inkml,/train/IMG_rendering/formulaire006-equation069.png,/train/LG/CROHME2019_train/formulaire006-equation069.lg,/train/SymLG/CROHME2019_train/formulaire006-equation069.lg
7417,/train/INKML/CROHME2019_train/formulaire006-equation070.inkml,/train/IMG_rendering/formulaire006-equation070.png,/train/LG/CROHME2019_train/formulaire006-equation070.lg,/train/SymLG/CROHME2019_train/formulaire006-equation070.lg
7418,/train/INKML/CROHME2019_train/formulaire006-equation071.inkml,/train/IMG_rendering/formulaire006-equation071.png,/train/LG/CROHME2019_train/formulaire006-equation071.lg,/train/SymLG/CROHME2019_train/formulaire006-equation071.lg
7419,/train/INKML/CROHME2019_train/formulaire006-equation072.inkml,/train/IMG_rendering/formulaire006-equation072.png,/train/LG/CROHME2019_train/formulaire006-equation072.lg,/train/SymLG/CROHME2019_train/formulaire006-equation072.lg
7420,/train/INKML/CROHME2019_train/formulaire006-equation073.inkml,/train/IMG_rendering/formulaire006-equation073.png,/train/LG/CROHME2019_train/formulaire006-equation073.lg,/train/SymLG/CROHME2019_train/formulaire006-equation073.lg
7421,/train/INKML/CROHME2019_train/formulaire007-equation000.inkml,/train/IMG_rendering/formulaire007-equation000.png,/train/LG/CROHME2019_train/formulaire007-equation000.lg,/train/SymLG/CROHME2019_train/formulaire007-equation000.lg
7422,/train/INKML/CROHME2019_train/formulaire007-equation001.inkml,/train/IMG_rendering/formulaire007-equation001.png,/train/LG/CROHME2019_train/formulaire007-equation001.lg,/train/SymLG/CROHME2019_train/formulaire007-equation001.lg
7423,/train/INKML/CROHME2019_train/formulaire007-equation002.inkml,/train/IMG_rendering/formulaire007-equation002.png,/train/LG/CROHME2019_train/formulaire007-equation002.lg,/train/SymLG/CROHME2019_train/formulaire007-equation002.lg
7424,/train/INKML/CROHME2019_train/formulaire007-equation003.inkml,/train/IMG_rendering/formulaire007-equation003.png,/train/LG/CROHME2019_train/formulaire007-equation003.lg,/train/SymLG/CROHME2019_train/formulaire007-equation003.lg
7425,/train/INKML/CROHME2019_train/formulaire007-equation004.inkml,/train/IMG_rendering/formulaire007-equation004.png,/train/LG/CROHME2019_train/formulaire007-equation004.lg,/train/SymLG/CROHME2019_train/formulaire007-equation004.lg
7426,/train/INKML/CROHME2019_train/formulaire007-equation006.inkml,/train/IMG_rendering/formulaire007-equation006.png,/train/LG/CROHME2019_train/formulaire007-equation006.lg,/train/SymLG/CROHME2019_train/formulaire007-equation006.lg
