,flag,img,lg,symlg
7848,train,/train/CROHME/IMG_rendering/formulaire013-equation039.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation039.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation039.lg
7849,train,/train/CROHME/IMG_rendering/formulaire013-equation040.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation040.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation040.lg
7850,train,/train/CROHME/IMG_rendering/formulaire013-equation041.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation041.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation041.lg
7851,train,/train/CROHME/IMG_rendering/formulaire013-equation042.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation042.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation042.lg
7852,train,/train/CROHME/IMG_rendering/formulaire013-equation043.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation043.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation043.lg
7853,train,/train/CROHME/IMG_rendering/formulaire013-equation045.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation045.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation045.lg
7854,train,/train/CROHME/IMG_rendering/formulaire013-equation046.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation046.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation046.lg
7855,train,/train/CROHME/IMG_rendering/formulaire013-equation047.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation047.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation047.lg
7856,train,/train/CROHME/IMG_rendering/formulaire013-equation048.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation048.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation048.lg
7857,train,/train/CROHME/IMG_rendering/formulaire013-equation049.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation049.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation049.lg
7858,train,/train/CROHME/IMG_rendering/formulaire013-equation050.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation050.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation050.lg
7859,train,/train/CROHME/IMG_rendering/formulaire013-equation051.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation051.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation051.lg
7860,train,/train/CROHME/IMG_rendering/formulaire013-equation052.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation052.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation052.lg
7861,train,/train/CROHME/IMG_rendering/formulaire013-equation053.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation053.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation053.lg
7862,train,/train/CROHME/IMG_rendering/formulaire013-equation054.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation054.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation054.lg
7863,train,/train/CROHME/IMG_rendering/formulaire013-equation055.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation055.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation055.lg
7864,train,/train/CROHME/IMG_rendering/formulaire013-equation056.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation056.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation056.lg
7865,train,/train/CROHME/IMG_rendering/formulaire013-equation058.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation058.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation058.lg
7866,train,/train/CROHME/IMG_rendering/formulaire013-equation059.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation059.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation059.lg
7867,train,/train/CROHME/IMG_rendering/formulaire013-equation060.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation060.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation060.lg
7868,train,/train/CROHME/IMG_rendering/formulaire013-equation061.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation061.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation061.lg
7869,train,/train/CROHME/IMG_rendering/formulaire013-equation063.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation063.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation063.lg
7870,train,/train/CROHME/IMG_rendering/formulaire013-equation066.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation066.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation066.lg
7871,train,/train/CROHME/IMG_rendering/formulaire013-equation067.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation067.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation067.lg
7872,train,/train/CROHME/IMG_rendering/formulaire013-equation069.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation069.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation069.lg
7873,train,/train/CROHME/IMG_rendering/formulaire013-equation070.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation070.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation070.lg
7874,train,/train/CROHME/IMG_rendering/formulaire013-equation071.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation071.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation071.lg
7875,train,/train/CROHME/IMG_rendering/formulaire013-equation072.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation072.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation072.lg
7876,train,/train/CROHME/IMG_rendering/formulaire013-equation073.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation073.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation073.lg
7877,train,/train/CROHME/IMG_rendering/formulaire013-equation074.png,/train/CROHME/LG/CROHME2019_train/formulaire013-equation074.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire013-equation074.lg
7878,train,/train/CROHME/IMG_rendering/formulaire014-equation001.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation001.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation001.lg
7879,train,/train/CROHME/IMG_rendering/formulaire014-equation002.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation002.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation002.lg
7880,train,/train/CROHME/IMG_rendering/formulaire014-equation003.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation003.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation003.lg
7881,train,/train/CROHME/IMG_rendering/formulaire014-equation004.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation004.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation004.lg
7882,train,/train/CROHME/IMG_rendering/formulaire014-equation005.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation005.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation005.lg
7883,train,/train/CROHME/IMG_rendering/formulaire014-equation006.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation006.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation006.lg
7884,train,/train/CROHME/IMG_rendering/formulaire014-equation008.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation008.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation008.lg
7885,train,/train/CROHME/IMG_rendering/formulaire014-equation009.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation009.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation009.lg
7886,train,/train/CROHME/IMG_rendering/formulaire014-equation010.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation010.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation010.lg
7887,train,/train/CROHME/IMG_rendering/formulaire014-equation011.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation011.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation011.lg
7888,train,/train/CROHME/IMG_rendering/formulaire014-equation012.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation012.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation012.lg
7889,train,/train/CROHME/IMG_rendering/formulaire014-equation013.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation013.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation013.lg
7890,train,/train/CROHME/IMG_rendering/formulaire014-equation014.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation014.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation014.lg
7891,train,/train/CROHME/IMG_rendering/formulaire014-equation015.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation015.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation015.lg
7892,train,/train/CROHME/IMG_rendering/formulaire014-equation016.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation016.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation016.lg
7893,train,/train/CROHME/IMG_rendering/formulaire014-equation017.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation017.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation017.lg
7894,train,/train/CROHME/IMG_rendering/formulaire014-equation018.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation018.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation018.lg
7895,train,/train/CROHME/IMG_rendering/formulaire014-equation019.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation019.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation019.lg
7896,train,/train/CROHME/IMG_rendering/formulaire014-equation020.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation020.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation020.lg
7897,train,/train/CROHME/IMG_rendering/formulaire014-equation021.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation021.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation021.lg
7898,train,/train/CROHME/IMG_rendering/formulaire014-equation022.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation022.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation022.lg
7899,train,/train/CROHME/IMG_rendering/formulaire014-equation023.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation023.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation023.lg
7900,train,/train/CROHME/IMG_rendering/formulaire014-equation024.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation024.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation024.lg
7901,train,/train/CROHME/IMG_rendering/formulaire014-equation025.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation025.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation025.lg
7902,train,/train/CROHME/IMG_rendering/formulaire014-equation026.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation026.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation026.lg
7903,train,/train/CROHME/IMG_rendering/formulaire014-equation027.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation027.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation027.lg
7904,train,/train/CROHME/IMG_rendering/formulaire014-equation028.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation028.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation028.lg
7905,train,/train/CROHME/IMG_rendering/formulaire014-equation029.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation029.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation029.lg
7906,train,/train/CROHME/IMG_rendering/formulaire014-equation030.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation030.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation030.lg
7907,train,/train/CROHME/IMG_rendering/formulaire014-equation031.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation031.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation031.lg
7908,train,/train/CROHME/IMG_rendering/formulaire014-equation032.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation032.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation032.lg
7909,train,/train/CROHME/IMG_rendering/formulaire014-equation033.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation033.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation033.lg
7910,train,/train/CROHME/IMG_rendering/formulaire014-equation034.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation034.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation034.lg
7911,train,/train/CROHME/IMG_rendering/formulaire014-equation035.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation035.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation035.lg
7912,train,/train/CROHME/IMG_rendering/formulaire014-equation036.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation036.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation036.lg
7913,train,/train/CROHME/IMG_rendering/formulaire014-equation037.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation037.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation037.lg
7914,train,/train/CROHME/IMG_rendering/formulaire014-equation038.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation038.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation038.lg
7915,train,/train/CROHME/IMG_rendering/formulaire014-equation039.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation039.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation039.lg
7916,train,/train/CROHME/IMG_rendering/formulaire014-equation041.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation041.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation041.lg
7917,train,/train/CROHME/IMG_rendering/formulaire014-equation042.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation042.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation042.lg
7918,train,/train/CROHME/IMG_rendering/formulaire014-equation043.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation043.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation043.lg
7919,train,/train/CROHME/IMG_rendering/formulaire014-equation044.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation044.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation044.lg
7920,train,/train/CROHME/IMG_rendering/formulaire014-equation045.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation045.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation045.lg
7921,train,/train/CROHME/IMG_rendering/formulaire014-equation046.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation046.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation046.lg
7922,train,/train/CROHME/IMG_rendering/formulaire014-equation047.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation047.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation047.lg
7923,train,/train/CROHME/IMG_rendering/formulaire014-equation048.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation048.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation048.lg
7924,train,/train/CROHME/IMG_rendering/formulaire014-equation049.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation049.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation049.lg
7925,train,/train/CROHME/IMG_rendering/formulaire014-equation051.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation051.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation051.lg
7926,train,/train/CROHME/IMG_rendering/formulaire014-equation052.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation052.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation052.lg
7927,train,/train/CROHME/IMG_rendering/formulaire014-equation053.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation053.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation053.lg
7928,train,/train/CROHME/IMG_rendering/formulaire014-equation054.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation054.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation054.lg
7929,train,/train/CROHME/IMG_rendering/formulaire014-equation055.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation055.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation055.lg
7930,train,/train/CROHME/IMG_rendering/formulaire014-equation056.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation056.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation056.lg
7931,train,/train/CROHME/IMG_rendering/formulaire014-equation057.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation057.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation057.lg
7932,train,/train/CROHME/IMG_rendering/formulaire014-equation058.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation058.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation058.lg
7933,train,/train/CROHME/IMG_rendering/formulaire014-equation060.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation060.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation060.lg
7934,train,/train/CROHME/IMG_rendering/formulaire014-equation061.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation061.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation061.lg
7935,train,/train/CROHME/IMG_rendering/formulaire014-equation063.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation063.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation063.lg
7936,train,/train/CROHME/IMG_rendering/formulaire014-equation064.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation064.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation064.lg
7937,train,/train/CROHME/IMG_rendering/formulaire014-equation065.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation065.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation065.lg
7938,train,/train/CROHME/IMG_rendering/formulaire014-equation066.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation066.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation066.lg
7939,train,/train/CROHME/IMG_rendering/formulaire014-equation067.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation067.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation067.lg
7940,train,/train/CROHME/IMG_rendering/formulaire014-equation068.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation068.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation068.lg
7941,train,/train/CROHME/IMG_rendering/formulaire014-equation069.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation069.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation069.lg
7942,train,/train/CROHME/IMG_rendering/formulaire014-equation072.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation072.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation072.lg
7943,train,/train/CROHME/IMG_rendering/formulaire014-equation073.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation073.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation073.lg
7944,train,/train/CROHME/IMG_rendering/formulaire014-equation074.png,/train/CROHME/LG/CROHME2019_train/formulaire014-equation074.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire014-equation074.lg
7945,train,/train/CROHME/IMG_rendering/formulaire015-equation000.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation000.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation000.lg
7946,train,/train/CROHME/IMG_rendering/formulaire015-equation001.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation001.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation001.lg
7947,train,/train/CROHME/IMG_rendering/formulaire015-equation002.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation002.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation002.lg
7948,train,/train/CROHME/IMG_rendering/formulaire015-equation003.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation003.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation003.lg
7949,train,/train/CROHME/IMG_rendering/formulaire015-equation004.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation004.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation004.lg
7950,train,/train/CROHME/IMG_rendering/formulaire015-equation006.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation006.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation006.lg
7951,train,/train/CROHME/IMG_rendering/formulaire015-equation007.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation007.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation007.lg
7952,train,/train/CROHME/IMG_rendering/formulaire015-equation008.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation008.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation008.lg
7953,train,/train/CROHME/IMG_rendering/formulaire015-equation009.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation009.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation009.lg
7954,train,/train/CROHME/IMG_rendering/formulaire015-equation011.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation011.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation011.lg
7955,train,/train/CROHME/IMG_rendering/formulaire015-equation013.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation013.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation013.lg
7956,train,/train/CROHME/IMG_rendering/formulaire015-equation014.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation014.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation014.lg
7957,train,/train/CROHME/IMG_rendering/formulaire015-equation015.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation015.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation015.lg
7958,train,/train/CROHME/IMG_rendering/formulaire015-equation016.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation016.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation016.lg
7959,train,/train/CROHME/IMG_rendering/formulaire015-equation018.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation018.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation018.lg
7960,train,/train/CROHME/IMG_rendering/formulaire015-equation019.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation019.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation019.lg
7961,train,/train/CROHME/IMG_rendering/formulaire015-equation021.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation021.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation021.lg
7962,train,/train/CROHME/IMG_rendering/formulaire015-equation022.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation022.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation022.lg
7963,train,/train/CROHME/IMG_rendering/formulaire015-equation023.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation023.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation023.lg
7964,train,/train/CROHME/IMG_rendering/formulaire015-equation024.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation024.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation024.lg
7965,train,/train/CROHME/IMG_rendering/formulaire015-equation025.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation025.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation025.lg
7966,train,/train/CROHME/IMG_rendering/formulaire015-equation026.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation026.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation026.lg
7967,train,/train/CROHME/IMG_rendering/formulaire015-equation027.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation027.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation027.lg
7968,train,/train/CROHME/IMG_rendering/formulaire015-equation028.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation028.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation028.lg
7969,train,/train/CROHME/IMG_rendering/formulaire015-equation029.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation029.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation029.lg
7970,train,/train/CROHME/IMG_rendering/formulaire015-equation031.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation031.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation031.lg
7971,train,/train/CROHME/IMG_rendering/formulaire015-equation032.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation032.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation032.lg
7972,train,/train/CROHME/IMG_rendering/formulaire015-equation033.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation033.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation033.lg
7973,train,/train/CROHME/IMG_rendering/formulaire015-equation035.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation035.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation035.lg
7974,train,/train/CROHME/IMG_rendering/formulaire015-equation037.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation037.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation037.lg
7975,train,/train/CROHME/IMG_rendering/formulaire015-equation038.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation038.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation038.lg
7976,train,/train/CROHME/IMG_rendering/formulaire015-equation039.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation039.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation039.lg
7977,train,/train/CROHME/IMG_rendering/formulaire015-equation041.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation041.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation041.lg
7978,train,/train/CROHME/IMG_rendering/formulaire015-equation042.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation042.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation042.lg
7979,train,/train/CROHME/IMG_rendering/formulaire015-equation043.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation043.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation043.lg
7980,train,/train/CROHME/IMG_rendering/formulaire015-equation044.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation044.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation044.lg
7981,train,/train/CROHME/IMG_rendering/formulaire015-equation046.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation046.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation046.lg
7982,train,/train/CROHME/IMG_rendering/formulaire015-equation047.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation047.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation047.lg
7983,train,/train/CROHME/IMG_rendering/formulaire015-equation048.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation048.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation048.lg
7984,train,/train/CROHME/IMG_rendering/formulaire015-equation049.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation049.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation049.lg
7985,train,/train/CROHME/IMG_rendering/formulaire015-equation050.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation050.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation050.lg
